NewApp,Last,Office,Month,County,Year,Day,First
0,Anderson,ESKOTA,9,Fisher,1913,15,Clay A.
2,Sellers,ESKOTA,12,Fisher,1918,3,Wm. A.
0,Johnston,ESKOTA,10,Fisher,1920,16,Clarence B.
1,Strang,FISHER,11,Fisher,1885,6,Edgar D.
0,Breedlove,FISHER,11,Fisher,1889,26,Geo. W.
0,Davidson,FISHER,4,Fisher,1895,25,Emma P.
0,Dyer,FISHER,1,Fisher,1897,5,Florence C.
0,Collins,FISHER,1,Fisher,1905,27,Amanda J.
0,Bradshaw,FISHER,8,Fisher,1907,27,Isaiah C.
1,McCombs,GRADY,2,Fisher,1890,14,Carroll W.
0,McCombs,GRADY,11,Fisher,1890,28,John M.
0,Berry,GRADY,5,Fisher,1899,19,John H
0,Berry,GRADY,11,Fisher,1899,20,Sarah E.
1,Wilson,HITSON,4,Fisher,1886,26,Nicholas E.
0,Carter,HITSON,1,Fisher,1887,15,David V.
0,Morris,HITSON,8,Fisher,1887,17,Chas. W.
0,Kerbow,HITSON,1,Fisher,1901,15,Harrison C.
0,Gardner,HITSON,1,Fisher,1905,27,Barney B.
1,Martin,HOBBS,5,Fisher,1888,26,Robt.
0,Martin,HOBBS,8,Fisher,1893,31,John P.
0,Shanks,HOBBS,4,Fisher,1902,5,Henry C.
0,Bone,HOBBS,4,Fisher,1909,6,Benj. F.
0,Shanks,HOBBS,9,Fisher,1912,7,Henry C.
1,Terrell,LEN,5,Fisher,1905,9,Hezekiah R.
0,Hughes,LEN,2,Fisher,1906,13,Nanie
1,Jordan,LINNIE,7,Fisher,1901,1,Linnie C.
0,Sellers,LONGWORTH,11,Fisher,1914,2,Randolph B.
0,Carter,LONGWORTH,1,Fisher,1919,29,John R.
0,Sellers,LONGWORTH,11,Fisher,1928,8,Randolph B.
0,Staas,LONGWORTH,1,Fisher,1929,18,Otto
0,Staas,LONGWORTH,6,Fisher,1929,17,Henry O.
0,Cagle,LONGWORTH,9,Fisher,1930,5,Robt. L.
1,Glasscock,McCAULEY,7,Fisher,1903,6,Wm. L.
-1,Glascock,McCAULLEY,6,Fisher,1906,2,Wm. L.
0,Reed,McCAULLEY,6,Fisher,1907,4,Sallie G.
0,Brooks,McCAULLEY,7,Fisher,1907,10,Chas. L.
0,Brooks,McCAULLEY,1,Fisher,1915,26,Carrie M.
0,Bond,McCAULLEY,4,Fisher,1920,21,Geo. S.
0,Rector,McCAULLEY,4,Fisher,1922,10,Lottie H.
1,Jernigan,NEWMAN,6,Fisher,1881,27,Geo. W.
0,Carter,NEWMAN,4,Fisher,1888,25,Jane A.
0,Elliott,NEWMAN,11,Fisher,1896,4,Thos. G.
-1,Bradshaw,NORTH ROBY,11,Fisher,1911,23,Isaiah C.
0,Yantis,NORTH ROBY,1,Fisher,1913,31,Jas. O.
0,Yantis,NORTH ROBY,1,Fisher,1914,16,Emma E.
0,Cooper,NORTH ROBY,12,Fisher,1916,26,Ollie
1,Daniel,PALAVA,6,Fisher,1900,29,Stella A.
0,Godfrey,PALAVA,1,Fisher,1906,26,Theo. J.
0,Byrd,PALAVA,4,Fisher,1908,23,Chas.
2,Poteet,RICO,10,Fisher,1901,31,Lewis C.
0,Kendall,RICO,2,Fisher,1902,21,Mark K.
0,Poteet,RICO,6,Fisher,1905,7,Eunice
0,Adair,RICO,8,Fisher,1907,8,Blanche
1,Rives,RIVES,9,Fisher,1890,18,Wm. P.
0,Robinson,RIVES,7,Fisher,1894,23,Felix A.
1,Anderson,ROBY,3,Fisher,1886,3,Vachel H.
0,Cave,ROBY,8,Fisher,1889,20,Jos. W.
0,Anderson,ROBY,12,Fisher,1889,31,Mrs. Malvina M.
0,Ferrel,ROBY,11,Fisher,1914,2,Mary M.
0,Andruss,ROTAN,12,Fisher,1908,16,Geo. W.
0,Ellis,ROTAN,7,Fisher,1913,10,Maggie
0,Brown,ROTAN,8,Fisher,1920,19,John A.
0,McNaron,ROTAN,5,Fisher,1921,1,Jesse C.
0,McNaron,ROTAN,2,Fisher,1922,22,Warner W.
1,Penick,ROTANDO,12,Fisher,1906,29,Thos. N.
1,Jackson,ROYSTON,4,Fisher,1907,1,Wm. J.
0,Winn,ROYSTON,1,Fisher,1921,10,Boyd
0,Parker,ROYSTON,3,Fisher,1921,8,Other M.
0,Roberts,ROYSTON,5,Fisher,1922,15,J. Everett
0,Crowley,ROYSTON,4,Fisher,1924,4,Aubrey E.
0,Polk,ROYSTON,1,Fisher,1927,15,Marie
0,Carriker,ROYSTON,3,Fisher,1927,7,Calvin H.
1,Johnson,SWEDONIA,5,Fisher,1886,21,Aug.
0,Johnson,SWEDONIA,7,Fisher,1897,24,Chas. A.
1,Tune,SYLVESTER,5,Fisher,1903,2,Jas. W.
0,Taylor,SYLVESTER,4,Fisher,1904,14,Samuella W.
0,Kiser,SYLVESTER,4,Fisher,1922,1,Lewis
1,Glasscock,TAOPI,7,Fisher,1890,16,Wm. L.
1,Jones,AIKEN,8,Floyd,1922,28,Robt. E.
1,Dillard,ALCINO,3,Floyd,1917,10,John D.
1,Ball,BALL,5,Floyd,1905,17,Geo. W.
2,Jameson,BALL,5,Floyd,1907,3,Jas. A.
1,Bourland,BOURLAND,4,Floyd,1892,11,Arlander M.
0,Armstrong,BOURLAND,6,Floyd,1894,9,Mary A.
1,Buckley,CRAWFISH,11,Floyd,1892,18,Wm. T.
1,Hardwick,CURLEW,7,Floyd,1891,3,Thos. B.
0,Wimberly,CURLEW,3,Floyd,1894,26,Abner C.
0,Hamilton,CURLEW,8,Floyd,1896,31,Isaac
0,Long,CURLEW,5,Floyd,1898,5,Walter D.
0,Childress,CURLEW,11,Floyd,1899,17,Jurden D.
0,Sims,CURLEW,10,Floyd,1906,12,Jos. W.
1,McLain,DELLA PLAIN,1,Floyd,1888,6,John R.
0,Ewing,DELLA PLAIN,5,Floyd,1891,15,Henry B.
0,Ditto,DELLA PLAIN,10,Floyd,1891,8,Mike
0,White,DELLA PLAIN,5,Floyd,1892,14,Alfred D.
1,Dunlap,DODE,1,Floyd,1895,14,Walter J.
0,Little,DODE,12,Floyd,1899,11,Eugene
1,Garner,DOUGHERTY,10,Floyd,1928,29,Grace
0,Powell,DOUGHERTY,8,Floyd,1931,4,Mrs. Maud L.
1,Firquin,FLOCO,10,Floyd,1915,18,Wm.
0,Jones,FLOCO,6,Floyd,1916,22,Robt. E.
1,Welch,FLOMOT,1,Floyd,1902,27,Nelson R.
0,Hewitt,FLOMOT,10,Floyd,1908,7,Carrie
0,Jetton,FLOMOT,1,Floyd,1913,4,Arthur P.
0,Simpson,FLOMOT,6,Floyd,1914,6,John E.
1,Henderson,FLOYDADA,8,Floyd,1890,4,Jas. H.
0,Menefee,FLOYDADA,4,Floyd,1893,10,Wm. O.
0,Starks,FLOYDADA,8,Floyd,1895,26,Jesse D.
0,Henry,FLOYDADA,3,Floyd,1914,10,Franklin P.
0,Starks,FLOYDADA,12,Floyd,1922,22,Jesse D.
1,Montague,HILLCREST,10,Floyd,1898,31,Thos. F.
0,Crabtree,HILLCREST,4,Floyd,1901,26,Wm. B.
1,Trowbridge,HOMESTEAD,5,Floyd,1893,6,Wm. A.
0,Pickel,HOMESTEAD,4,Floyd,1896,7,John S.
0,Anderson,HOMESTEAD,5,Floyd,1898,26,Lillian H.
1,Hyman,JULIETTA,1,Floyd,1892,8,Bettie R.
1,Davis,LOCKNEY,7,Floyd,1890,16,Wm. R.
0,Baker,LOCKNEY,4,Floyd,1894,17,Jas. A.
0,Paynor,LOCKNEY,7,Floyd,1901,27,Robt. B.
0,Howard,LOCKNEY,9,Floyd,1905,6,Homer
0,Fowler,LOCKNEY,8,Floyd,1913,1,Cora D.
0,Howard,LOCKNEY,3,Floyd,1922,23,Homer
1,Dodson,MAYSHAW,4,Floyd,1892,11,Alfred F.
0,Sams,MAYSHAW,8,Floyd,1893,24,Andrew J.
0,Grammer,MAYSHAW,4,Floyd,1895,27,Geo. W.
0,Brown,MAYSHAW,6,Floyd,1895,1,Silas M.
1,Randle,METEOR,7,Floyd,1891,14,Jas. A.
0,Nichols,METEOR,3,Floyd,1894,23,David E.
1,Mickey,MICKEY,10,Floyd,1902,6,Milton F.
0,Mickey,MICKEY,6,Floyd,1910,1,Sallie
0,Smith,MICKEY,2,Floyd,1914,18,Carl W.
0,Mickey,MICKEY,10,Floyd,1916,13,Milton F.
0,Mickey,MICKEY,10,Floyd,1917,20,John E.
0,Mickey,MICKEY,12,Floyd,1921,22,Chas. R.
0,Mickey,MICKEY,7,Floyd,1929,12,John E.
1,Fullingim,MICOMBER,10,Floyd,1892,17,John K.
0,McCollum,MICOMBER,7,Floyd,1893,17,Jesse L.
0,Crabtree,MICOMBER,11,Floyd,1897,6,Jas. L.
1,Hine,MIRROR,7,Floyd,1894,24,Ann E.
0,Reeves,MIRROR,7,Floyd,1897,26,Mary A.
0,Grant,NILAR,1,Floyd,1894,8,Millie S.
1,Bushong,ONIE?,5,Floyd,1892,24,John S.
0,Muncy,ONIE?,4,Floyd,1896,20,Lyda J.
1,Peter,PETERSBURG,9,Floyd,1891,29,Margaret
1,Farrington,QUITAQUE,9,Floyd,1882,6,John E.
0,Dyer,QUITAQUE,1,Floyd,1888,6,Walter W.
1,Jarnagin,SOUTH PLAINS,2,Floyd,1928,21,John B.
1,Day,STARKEY,11,Floyd,1888,2,Mattie
0,Whitlow,STARKEY,6,Floyd,1900,13,Ernie M.
0,Murray,STARKEY,12,Floyd,1900,6,Cora A.
0,Day,STARKEY,12,Floyd,1901,31,Mattie
0,Cox,STARKEY,6,Floyd,1902,27,Dora G.
1,Gregg,STERLEY,12,Floyd,1928,15,Luther W.
0,Gibson,CROWELL,10,Foard,1897,18,Miles H.
0,Meason,CROWELL,12,Foard,1899,5,Jas. R.
0,Sheffield,CROWELL,7,Foard,1904,26,A. M.
0,Hightower,CROWELL,8,Foard,1904,13,Robt. L.
0,Wright,CROWELL,9,Foard,1907,6,Jacob A.
0,Meason,CROWELL,9,Foard,1912,24,Frank J.
0,Witherspoon,CROWELL,7,Foard,1913,11,J. G.
0,Wright,CROWELL,10,Foard,1917,5,Jacob A.
0,Watson,CROWELL,3,Foard,1918,8,Robt. E.
0,Spencer,CROWELL,4,Foard,1919,1,Ida
0,Spencer,CROWELL,1,Foard,1920,31,Leo S.
0,Gribble,CROWELL,7,Foard,1928,1,Robt. G.
1,Barkley,DIANTHA,4,Foard,1892,20,Orlando G.
0,Lyon,DIANTHA,6,Foard,1893,9,Annie L.
0,Randall,DIANTHA,4,Foard,1894,20,Annie L.
0,Lyon,DIANTHA,6,Foard,1898,18,Margaret E.
0,Wyatt,DIANTHA,7,Foard,1901,15,Jas. F.
0,Fox,DIANTHA,5,Foard,1905,12,Pearl D.
1,Duff,DUFF,1,Foard,1896,6,Oliver J.
1,Edwards,FOARD CITY,10,Foard,1909,30,Frank M.
0,Macumber,FOARD CITY,6,Foard,1911,20,Cassius
0,Atcheson,FOARD CITY,11,Foard,1917,27,John E.
0,McLain,FOARD CITY,8,Foard,1920,23,Hugh
0,Owens,FOARD CITY,2,Foard,1927,24,Martin L.
0,Wesley,MARGARET,6,Foard,1895,13,Harvey A.
0,Russell,MARGARET,2,Foard,1919,27,Thos. W.
0,Wesley,MARGARET,4,Foard,1920,7,Harvey A.
0,Voyles,RAYLAND,3,Foard,1902,8,Jas. F.
0,Aubrey,RAYLAND,1,Foard,1906,27,Wm. I.
0,Graves,RAYLAND,6,Foard,1911,20,Jas. H.
0,Hampton,RAYLAND,9,Foard,1913,3,John C.
0,Adkins,RAYLAND,4,Foard,1918,8,Geo. W.
0,Beazeley,RAYLAND,2,Foard,1919,12,Eva M.
0,Hogue,SAND ROCK,8,Foard,1891,15,Jon. N.
0,McDow,SAVILLA,11,Foard,1891,28,Walter G.
0,Self,THALIA,8,Foard,1893,9,Mary L.
0,Shultz,THALIA,8,Foard,1897,21,Wm. F.
0,Pigg,THALIA,11,Foard,1897,3,Wm. W.
0,Long,THALIA,8,Foard,1906,22,John F.
0,Shultz,THALIA,4,Foard,1908,9,Geo. A.
0,Long,THALIA,10,Foard,1910,5,Walter J.
0,McDonald,THALIA,12,Foard,1914,10,Frank J.
0,Shultz,THALIA,5,Foard,1918,25,Geo. A.
0,Fisher,THALIA,10,Foard,1922,13,Henry L.
0,Stovall,THALIA,3,Foard,1927,2,Mabel M.
1,Pealore,VIVIAN,4,Foard,1891,8,Jos. H.
0,Patton,VIVIAN,1,Foard,1895,29,Robt. S.
0,Hays,VIVIAN,3,Foard,1900,17,Frank
0,Walling,VIVIAN,2,Foard,1901,16,Mary A.
0,Beatty,VIVIAN,7,Foard,1902,15,Lura B.
0,Andress,VIVIAN,4,Foard,1906,7,Josie
0,Hill,VIVIAN,11,Foard,1910,15,Sarah B.
0,Fish,VIVIAN,9,Foard,1913,30,Lucy C.
1,Miller,WYNEMA,2,Foard,1902,1,Ellison
2,Sparks,WYNEMA,3,Foard,1903,13,Thos. N.
1,Lindsey,BOQUILLAS,12,Foley,1896,30,Dennis E.
2,Jones,ARCOLA,7,Fortbend,1872,22,Jas. S.
0,Smart,ARCOLA,4,Fortbend,1873,22,Jos.
3,Jueger,ARCOLA,6,Fortbend,1874,22,Francis
0,Cessna,ARCOLA,8,Fortbend,1878,15,Green K.
0,deManade,ARCOLA,8,Fortbend,1880,31,Paul
4,Wood,ARCOLA,4,Fortbend,1897,8,Wm. G.
5,Leishman,ARCOLA,10,Fortbend,1911,31,Peter M.
0,Eilers,ARCOLA,12,Fortbend,1913,22,Lula M.
0,Keir,ARCOLA,11,Fortbend,1917,23,Frank O.
0,Thatcher,ARCOLA,1,Fortbend,1920,9,Myrtie E.
1,Cates,BEASLEY,5,Fortbend,1898,13,John C.
0,Speed,BEASLEY,11,Fortbend,1899,15,Martin L.
0,Smith,BEASLEY,2,Fortbend,1902,7,Clarence W.
0,Hodge Jr.,BEASLEY,8,Fortbend,1906,4,Oliver J.
0,Krause,BEASLEY,2,Fortbend,1914,13,Herman A.
1,Ragsdale,BIG CREEK,5,Fortbend,1846,22,John D.
0,Phillips,BIG CREEK,2,Fortbend,1848,9,Sidney
0,Pilant,BIG CREEK,1,Fortbend,1850,29,Geo. B.
0,Pilant,BIG CREEK,8,Fortbend,1861,5,Geo. B.
0,Beard,BIG CREEK,10,Fortbend,1864,18,Andrew J.
0,Rhodes,BIG CREEK,7,Fortbend,1866,17,D. P.
1,Tevis,BOOTH,3,Fortbend,1894,21,Frank F.
0,Booth,BOOTH,12,Fortbend,1894,28,Freeman I.
0,Booth,BOOTH,10,Fortbend,1931,23,Tom R.
1,Brittain,CLAUDINE,4,Fortbend,1893,12,Jas. H.
0,Chilton,CLEVELAND,0,Fortbend,0,6 Sep 18___?,Frank B.
2,Chilton,CLEVELAND,4,Fortbend,1879,1,Frank B.
0,Briscoe,CLEVELAND,5,Fortbend,1879,8,Jas. P.
1,Brittain,CLODINE,4,Fortbend,1893,12,Jas. H.
0,Hassank,CLODINE,2,Fortbend,1895,15,John E.
0,Fitzsimmons,CLODINE,8,Fortbend,1899,5,Thos.
0,McCord,CLODINE,3,Fortbend,1902,31,A. H.
0,Cain,CLODINE,12,Fortbend,1902,22,John R.
0,Weller,CLODINE,6,Fortbend,1907,28,Lizzie A.
0,Weller,CLODINE,10,Fortbend,1914,29,Wm. J.
0,Ternus,CLODINE,8,Fortbend,1916,19,Joe
0,Ransom,CLODINE,8,Fortbend,1919,4,Elmore W.
0,Weller,CLODINE,6,Fortbend,1925,6,Wm. J.
0,Wessendorff,CLODINE,6,Fortbend,1926,14,Robt. E. Lee
0,Buls,CLODINE,6,Fortbend,1928,13,Geo. A.
0,Robinowitz,CLODINE,11,Fortbend,1930,4,Ben
1,Chambers,COALSON,3,Fortbend,1894,6,Wm. J.
2,Johnson,CRABB,11,Fortbend,1894,28,Sidney W.
0,Jones,CRABB,6,Fortbend,1897,28,Ernest
0,Capart,CRABB,8,Fortbend,1898,27,Wm. T.
3,Fields,CRABB,5,Fortbend,1899,9,Henry
1,Conway,DAMON'S MILLS,5,Fortbend,1846,22,Wm.
1,Jackson,DEWALT,4,Fortbend,1898,9,Chas. H.
0,Bertrand,DEWALT,7,Fortbend,1901,5,Ed. G.
0,Guild,DEWALT,4,Fortbend,1904,22,Walter S.
0,Trammell,DEWALT,2,Fortbend,1905,2,Henry L.
0,Dew,DEWALT,6,Fortbend,1910,1,Geo. L.
1,Fenn,DUKE,11,Fortbend,1883,16,John R.
2,Adams,DUKE,8,Fortbend,1891,17,Harrison Z.
0,Mills,DUKE,10,Fortbend,1892,7,Wm. L.
0,Fenn,DUKE,12,Fortbend,1893,5,John R.
0,Kennon,DUKE,1,Fortbend,1902,6,Jas. D.
0,McKeever,DUKE,8,Fortbend,1906,16,May F.
0,McKeever,DUKE,10,Fortbend,1914,29,Jas. J.
3,Kennon,DUKE,7,Fortbend,1921,1,Annie S.
1,Fojt,FAIRCHILDS,2,Fortbend,1912,9,Frank J.
0,Blaha,FAIRCHILDS,5,Fortbend,1913,10,John L.
1,Bullwinkel,FOSTER,7,Fortbend,1882,18,Henry
0,Hunken,FOSTER,6,Fortbend,1888,12,John C.
0,Rosenbush,FOSTER,3,Fortbend,1901,30,Walter
0,Rosenbush,FOSTER,10,Fortbend,1915,2,Hallie L.
0,Glick,FOSTER,12,Fortbend,1921,17,Louis H.
0,Rosenbush,FOSTER,11,Fortbend,1927,11,Walter
1,Keir,FRESNO,5,Fortbend,1910,31,Frank O.
0,Welschinger,FRESNO,10,Fortbend,1913,30,Phelandie
0,Kier,FRESNO,10,Fortbend,1914,19,Frank O.
0,Hanshaw,FRESNO,3,Fortbend,1917,6,Cora L.
0,Renfrow,FRESNO,9,Fortbend,1917,19,Clyde B.
0,Taylor,FRESNO,11,Fortbend,1923,20,Harry L.
1,Wimberly,FULSHEAR,9,Fortbend,1880,30,Julius C.
2,Ford,FULSHEAR,3,Fortbend,1890,26,Wm. M.
0,Seay,FULSHEAR,7,Fortbend,1890,25,Wm. M.
0,Quinn,FULSHEAR,12,Fortbend,1890,9,Jas. H.
0,Nesbitt,FULSHEAR,3,Fortbend,1894,17,Wm. L.
0,Briscoe,FULSHEAR,5,Fortbend,1904,9,Leigh A.
0,Avis,FULSHEAR,7,Fortbend,1928,10,Lucy Briscoe
0,Bentley,FULSHEAR,6,Fortbend,1929,3,Minnie B.
1,Garrett,GASTON,4,Fortbend,1900,9,Geo. G.
0,Draper,GASTON,4,Fortbend,1901,18,Warren C.
1,Cesinger,GERMANIA,4,Fortbend,1892,11,Geo. V.
1,Rowland,GUY,5,Fortbend,1898,31,Orr
0,Peterson,GUY,3,Fortbend,1900,6,Vincent L.
0,Evans,GUY,1,Fortbend,1901,23,Jas. W.
0,Sampson,GUY,8,Fortbend,1902,30,Julian E.
0,Thiel,GUY,5,Fortbend,1914,4,Charlie A.
0,Foss,GUY,7,Fortbend,1915,6,Rudolph G.
2,Foss,GUY,11,Fortbend,1919,21,Rudolph G.
1,Smith,HANSON,3,Fortbend,1888,27,Wm. B.
0,Armstrong,HANSON,7,Fortbend,1895,12,Geo. W.
1,Houston,HARLEM,7,Fortbend,1888,20,W. L.
0,Pearson,HARLEM,4,Fortbend,1889,11,Ed. A.
0,Shook,HARLEM,11,Fortbend,1889,26,Oliver S.
0,Shook,HARLEM,3,Fortbend,1891,25,Thos. H.
0,Cowgill,HARLEM,12,Fortbend,1894,28,Jas. O.
0,Frost,HARLEM,9,Fortbend,1903,10,Harry H.
0,Douglass,HARLEM,4,Fortbend,1904,28,Wm. M.
0,Reading,HARLEM,4,Fortbend,1906,17,Geo. A.
0,Jolly,HARLEM,11,Fortbend,1906,1,Henry A.
0,Johnson,HARLEM,2,Fortbend,1907,21,S. McL.
1,Voss,HELINORA,8,Fortbend,1881,31,Henry
0,Haley Jr.,HELINORA,0,Fortbend,0,28 Jun 188__?,Henry H.
0,Rodgers,HOBBY,5,Fortbend,1924,5,Mrs. Jas. G.
0,Rodgers,HOBBY,8,Fortbend,1924,1,Mary F.
0,Goetsch,HOBBY,1,Fortbend,1928,11,Mrs. Leonard R.
0,Goetsch,HOBBY,1,Fortbend,1929,30,Mildred H.
0,Brown,HOBBY,5,Fortbend,1929,22,Mrs. Lloyd A.
0,Brown,HOBBY,12,Fortbend,1929,10,Mrs. Jean I.
1,Hodge,HODGE'S BEND,5,Fortbend,1846,22,A.
2,Crump,HODGE'S BEND,9,Fortbend,1857,28,John W.
1,Smith,HOUSE,1,Fortbend,1909,23,Wm. L.
0,Dunnam,HOUSE,9,Fortbend,1909,21,Geo. L.
0,Smith,HOUSE,11,Fortbend,1910,19,Wm. L.
0,Carroll,HOUSE,2,Fortbend,1912,29,John W.
0,Kennon,HOUSE,12,Fortbend,1919,17,Annie S.
0,Boyer,HOUSE,9,Fortbend,1920,16,Jas. Q.
1,Ulrich,IMPERIAL,3,Fortbend,1908,4,Gus.
1,Juliff,JULIFF,9,Fortbend,1891,26,John
0,Barbee,JULIFF,10,Fortbend,1905,19,Gussie
0,Dickson,JULIFF,4,Fortbend,1907,16,David C.
2,Dickson,JULIFF,3,Fortbend,1914,11,David C.
1,Williams,KENDLETON,4,Fortbend,1884,15,Benj. F.
0,Randle,KENDLETON,1,Fortbend,1885,20,Hamilton F.
0,Blakely,KENDLETON,1,Fortbend,1888,28,Jas. M.
0,Goss,KENDLETON,1,Fortbend,1890,8,Wm. R.
0,Matthews,KENDLETON,2,Fortbend,1891,11,Thos. W.
0,Pres(t)on,KENDLETON,4,Fortbend,1892,1,Lansford O.
0,Smith,KENDLETON,12,Fortbend,1897,16,Josie W.
0,Phipps,KENDLETON,9,Fortbend,1901,30,Alex. F.
0,Ogilby,KENDLETON,5,Fortbend,1907,23,Hugh J.
0,Phipps,KENDLETON,9,Fortbend,1901,30,Alex. F.
2,Scott,KENDLETON,11,Fortbend,1907,20,Jas. H.
0,Howard,KENDLETON,10,Fortbend,1913,6,Henry K.
0,Darst,KENDLETON,7,Fortbend,1915,14,Homer N.
0,Emerson,KENDLETON,1,Fortbend,1924,25,Wm. B.
0,Hardey,KENDLETON,1,Fortbend,1928,10,Rodney J.
0,Emerson,KENDLETON,5,Fortbend,1928,12,Osie B.
0,Howard,KENDLETON,2,Fortbend,1931,5,Clarence M.
1,Allen,MALVERN,11,Fortbend,1893,25,Eugene M.
0,Wood,MALVERN,7,Fortbend,1894,18,Wm. G.
1,Watts,MISSOURI CITY,8,Fortbend,1897,21,Wm. F.
0,Day,MISSOURI CITY,1,Fortbend,1901,21,Ida
0,Day,MISSOURI CITY,11,Fortbend,1902,24,Jos. v.
0,Day,MISSOURI CITY,1,Fortbend,1901,21,Ida
0,Robinson,MISSOURI CITY,5,Fortbend,1904,9,Wyman
0,Dew,MISSOURI CITY,4,Fortbend,1905,3,Hugh S.
0,McGar,MISSOURI CITY,7,Fortbend,1910,14,Ed.
0,Robinson,MISSOURI CITY,8,Fortbend,1911,1,E. R.
0,Smith,MISSOURI CITY,5,Fortbend,1917,15,Ada V.
0,Smith,MISSOURI CITY,8,Fortbend,1920,3,Eugene B.
0,Smith,MISSOURI CITY,6,Fortbend,1922,30,Ada V.
0,Suggs,MISSOURI CITY,12,Fortbend,1930,21,Pearl
0,Robinson,MISSOURI CITY,11,Fortbend,1931,10,Ed. R.
1,Schendel,NEEDVILLE,4,Fortbend,1894,14,Aug.
0,Winston,NEEDVILLE,4,Fortbend,1898,18,Johnnie
0,Schendel,NEEDVILLE,10,Fortbend,1901,31,Aug.
0,Meyer,NEEDVILLE,2,Fortbend,1904,12,Herman
0,Lehman,NEEDVILLE,7,Fortbend,1911,18,Wm. F.
0,Snedecor,NEEDVILLE,8,Fortbend,1924,11,Chas. I.
1,Chenoweth,ORCHARD,4,Fortbend,1893,12,Wm. S.
0,Graves,ORCHARD,8,Fortbend,1894,16,John T.
0,Gray,ORCHARD,4,Fortbend,1896,8,Jas. N.
0,Ferris,ORCHARD,11,Fortbend,1898,29,Fred M.
0,Wall,ORCHARD,12,Fortbend,1899,23,John L.
0,Gray,ORCHARD,12,Fortbend,1901,9,Jas. N.
0,Davis,ORCHARD,5,Fortbend,1902,29,Ed. L.
0,Rhodes,ORCHARD,9,Fortbend,1903,10,Reca G.
0,Williams,ORCHARD,3,Fortbend,1905,9,Frank L.
0,Aylor,ORCHARD,1,Fortbend,1906,2,Geo. E.
0,Aylor,ORCHARD,2,Fortbend,1906,24,Henry H.
0,Corl,ORCHARD,8,Fortbend,1907,7,Jas. T.
0,Vaughn,ORCHARD,10,Fortbend,1911,16,Chas. C.
0,Barwick,ORCHARD,1,Fortbend,1913,17,Jas. F.
0,Norvick,ORCHARD,3,Fortbend,1919,15,Jacob
0,Losack,ORCHARD,1,Fortbend,1922,25,Emilia
0,Busch,ORCHARD,11,Fortbend,1926,5,Alvina
0,Lindsey,ORCHARD,12,Fortbend,1926,23,Alvina B.
0,Walger,ORCHARD,4,Fortbend,1927,23,Walter B.
0,Poorman,ORCHARD,11,Fortbend,1928,22,Dorcas E.
0,Aylor,ORCHARD,9,Fortbend,1930,17,Dorcas E.
1,Upton,PITTSVILLE,5,Fortbend,1870,31,Mrs. Lucy
2,Upton,PITTSVILLE,11,Fortbend,1871,20,Mrs. Lucy
0,Russell,PITTSVILLE,3,Fortbend,1873,5,Thos. M.
3,Axson,PITTSVILLE,9,Fortbend,1877,20,Cliff.
0,Miller,PITTSVILLE,4,Fortbend,1880,26,Warren
0,Sims,PITTSVILLE,1,Fortbend,1881,25,Wm.
0,Miller,PITTSVILLE,0,Fortbend,0,1Oct 1884,Warren
0,Robinson,PITTSVILLE,6,Fortbend,1888,8,Wade M.
1,Blunt,RICETON,6,Fortbend,1902,16,Fred P.
0,Lyons,RICETON,9,Fortbend,1903,8,H. H.
0,Hill,RICETON,2,Fortbend,1904,9,Jesse W.
1,Owen,RICHMOND,5,Fortbend,1846,22,Allen G.
0,Massey,RICHMOND,10,Fortbend,1846,9,Jos.
0,Johnson,RICHMOND,12,Fortbend,1850,23,Sam.
0,Tracy,RICHMOND,2,Fortbend,1851,8,Harmond
0,Lutz,RICHMOND,2,Fortbend,1852,6,Alex. F.
0,Lum,RICHMOND,11,Fortbend,1854,22,Milton
0,Koneman,RICHMOND,2,Fortbend,1855,22,Augustus C.
0,Ferguson,RICHMOND,1,Fortbend,1856,24,David
0,Ferguson,RICHMOND,7,Fortbend,1861,12,David
0,Higham,RICHMOND,5,Fortbend,1866,15,Mrs. Matilda
0,Sutherland,RICHMOND,4,Fortbend,1867,11,Jas.
0,Lockenby,RICHMOND,5,Fortbend,1867,29,Wm.
0,Garwood,RICHMOND,1,Fortbend,1868,28,John L.
0,Felder,RICHMOND,4,Fortbend,1870,11,Gustave A.
0,Ferguson,RICHMOND,1,Fortbend,1874,30,David
0,Earnest,RICHMOND,4,Fortbend,1882,11,Mrs. Leann E.
0,Ferguson,RICHMOND,11,Fortbend,1882,14,Miss Dora A.
0,Somerville,RICHMOND,3,Fortbend,1890,24,Henry L.
0,Kennon,RICHMOND,1,Fortbend,1911,19,Annie S.
0,Hannon,RICHMOND,7,Fortbend,1911,17,Tolbert
0,Bell,RICHMOND,6,Fortbend,1915,23,Frank P.
0,Hannon,RICHMOND,4,Fortbend,1924,3,Tolbert
1,Ham,ROSENBERG,11,Fortbend,1881,1,Holman T.
0,E__ells,ROSENBERG,5,Fortbend,1882,25,John
2,Earnest,ROSENBERG,3,Fortbend,1883,2,Leeann E.
0,Hill,ROSENBERG,5,Fortbend,1883,14,Miss Kate
3,Ziegelmeyer,ROSENBERG,12,Fortbend,1884,1,Alfred
0,Brown,ROSENBERG,1,Fortbend,1886,14,Benj. R.
0,Ruff,ROSENBERG,8,Fortbend,1897,21,Harvey P.
