NewApp,Last,Office,Month,County,Year,Day,First,Date,EndDate,Duration,AppointingPresident,AppointingPresidentIndex,DismissingPresident,DismissingPresidentIndex,EndType
-1,Lacy,PEARLAND,11,Brazoria,1893,20,John T.,11/20/1893,7/25/1900,2438,Cleveland2,16,McKinley,17,0
0,Frankenberger,PEARLAND,7,Brazoria,1900,25,Wm. L.,7/25/1900,11/28/1914,5239,McKinley,17,Wilson1,22,0
0,Reasoner,PEARLAND,11,Brazoria,1914,28,Mazel M.,11/28/1914,6/16/1920,2027,Wilson1,22,Wilson2,23,0
0,Coppinger,PEARLAND,6,Brazoria,1920,16,Emma,6/16/1920,na,na,Wilson2,23,na,na,na
1,Hanson,PERRY LANDING,3,Brazoria,1894,6,Jas. D.,3/6/1894,4/4/1914,7333,Cleveland2,16,Wilson1,22,0
0,Martin,PERRY LANDING,4,Brazoria,1914,4,Wm. F.,4/4/1914,5/13/1916,770,Wilson1,22,Wilson1,22,0
0,Sartor,PERRY LANDING,5,Brazoria,1916,13,Alex.,5/13/1916,11/27/1920,1659,Wilson1,22,Wilson2,23,0
0,Palmer,PERRY LANDING,11,Brazoria,1920,27,Morris,11/27/1920,10/14/1926,2147,Wilson2,23,Hoover,26,0
0,Gentry,PERRY LANDING,10,Brazoria,1926,14,Pearl,10/14/1926,12/31/1929,1174,Hoover,26,F.D.Roosevelt1,27,1
1,Graham,PERRY'S LANDING,12,Brazoria,1871,7,Jas.,12/7/1871,2/9/1874,795,Grant1,9,Grant2,10,0
0,Bryan,PERRY'S LANDING,2,Brazoria,1874,9,Jas. P.,2/9/1874,8/5/1890,6021,Grant2,10,Harrison,15,0
0,Crosby,PERRY'S LANDING,8,Brazoria,1890,5,Geo. E.,8/5/1890,4/20/1893,989,Harrison,15,Cleveland2,16,1
1,Hoskins,PHAIR,3,Brazoria,1886,3,Wm. D.,3/3/1886,9/6/1892,2379,Cleveland1,14,Harrison,15,0
0,Mercer,PHAIR,9,Brazoria,1892,6,Curtis H.,9/6/1892,3/17/1899,2383,Harrison,15,McKinley,17,0
0,Cannan,PHAIR,3,Brazoria,1899,17,John H.,3/17/1899,10/15/1900,577,McKinley,17,McKinley,17,1
1,Mayfield,QUINTANA,6,Brazoria,1891,25,John C.,6/25/1891,12/5/1900,3450,Harrison,15,McKinley,17,0
0,Ballinger,QUINTANA,12,Brazoria,1900,5,Robt. G.,12/5/1900,9/16/1903,1015,McKinley,17,Roosevelt1,19,0
0,Olson,QUINTANA,9,Brazoria,1903,16,Cecelia,9/16/1903,8/27/1906,1076,Roosevelt1,19,Roosevelt2,20,0
0,Lawson,QUINTANA,8,Brazoria,1906,27,Wm.,8/27/1906,10/18/1909,1148,Roosevelt2,20,Taft,21,0
0,Lawson,QUINTANA,10,Brazoria,1909,18,Cecelia,10/18/1909,10/5/1915,2178,Taft,21,Wilson1,22,1
1,Brown,QUINTANNA,6,Brazoria,1853,11,Reuben R.,6/11/1853,6/10/1856,1095,Pierce,4,Pierce,4,0
0,Payne,QUINTANNA,6,Brazoria,1856,10,Wm. N.,6/10/1856,11/12/1856,155,Pierce,4,Pierce,4,0
0,Morrison,QUINTANNA,11,Brazoria,1856,12,Jas.,11/12/1856,3/11/1857,119,Pierce,4,Buchanan,5,0
0,Burbank,QUINTANNA,3,Brazoria,1857,11,Chas. B.,3/11/1857,12/11/1857,275,Buchanan,5,Buchanan,5,0
1,Rhodes,RHODES,4,Brazoria,1888,23,Jos. A.,4/23/1888,12/20/1890,971,Cleveland1,14,Harrison,15,1
1,Cole,ROEVILLE,3,Brazoria,1906,26,Seth E.,3/26/1906,na,na,Roosevelt2,20,na,na,na
1,Arcaro,ROSHARON,2,Brazoria,1912,9,Antonio G.,2/9/1912,6/15/1920,3049,Taft,21,Wilson2,23,1
1,Murphree,ROWANVILLE,6,Brazoria,1909,25,Ed. E.,6/25/1909,1/26/1911,580,Taft,21,Taft,21,0
1,Rippe,ROWEVILLE,4,Brazoria,1890,11,Chris,4/11/1890,9/19/1893,1257,Harrison,15,Cleveland2,16,0
-1,Cg'd to CEDAR LAKE,ROWEVILLE,9,Brazoria,1893,19,Matagorda Co.,9/19/1893,na,na,Cleveland2,16,na,na,na
1,Bond,SAN BERNARDO,7,Brazoria,1910,1,Albert J.,7/1/1910,12/31/1912,914,Taft,21,Taft,21,0
0,McClanahan,SAN BERNARDO,12,Brazoria,1912,31,Lon W.,12/31/1912,3/11/1914,435,Taft,21,Wilson1,22,0
0,Ellingwood,SAN BERNARDO,3,Brazoria,1914,11,Willis R.,3/11/1914,1/15/1917,1041,Wilson1,22,Wilson1,22,1
2,Acord,SAN BERNARDO,6,Brazoria,1918,26,Jacob,6/26/1918,8/2/1923,1863,Wilson2,23,Harding,24,0
0,Mintz,SAN BERNARDO,8,Brazoria,1923,2,Moses A. L.,8/2/1923,10/3/1925,793,Harding,24,Hoover,26,0
0,Votaw,SAN BERNARDO,10,Brazoria,1925,3,Brooks,10/3/1925,11/1/1925,29,Hoover,26,Hoover,26,0
1,Brown,SANDY POINT,9,Brazoria,1854,4,Wm. M.,9/4/1854,7/29/1859,1789,Pierce,4,Buchanan,5,0
0,Edwards,SANDY POINT,7,Brazoria,1859,29,Alice,7/29/1859,9/8/1860,407,Buchanan,5,Buchanan,5,0
0,Marsden,SANDY POINT,9,Brazoria,1860,8,Turner,9/8/1860,9/25/1861,382,Buchanan,5,Lincoln1,6,0
0,Harral,SANDY POINT,9,Brazoria,1861,25,W. W.,9/25/1861,10/5/1864,1106,Lincoln1,6,Lincoln1,6,0
0,Macklin,SANDY POINT,10,Brazoria,1864,5,J. D.,10/5/1864,3/7/1866,518,Lincoln1,6,Johnson,8,0
0,Mack,SANDY POINT,3,Brazoria,1866,7,Mrs. Eliza,3/7/1866,3/30/1868,754,Johnson,8,Johnson,8,0
0,Maclin,SANDY POINT,3,Brazoria,1868,30,Sol.,3/30/1868,6/11/1868,73,Johnson,8,Johnson,8,0
0,Love,SANDY POINT,6,Brazoria,1868,11,Chas.,6/11/1868,10/12/1870,853,Johnson,8,Grant1,9,0
0,Richardson,SANDY POINT,8,Brazoria,1876,30,Wm.,8/30/1876,4/26/1878,604,Grant2,10,Hayes,11,0
0,Bellinger,SANDY POINT,10,Brazoria,1870,12,C. A.,10/12/1870,5/16/1872,582,Grant1,9,Grant1,9,0
0,Richardson,SANDY POINT,5,Brazoria,1872,16,Wm.,5/16/1872,8/30/1876,1567,Grant1,9,Grant2,10,0
0,Epperson,SANDY POINT,4,Brazoria,1878,26,Ebeneezer S.,4/26/1878,3/17/1879,325,Hayes,11,Hayes,11,0
0,Matthews,SANDY POINT,3,Brazoria,1879,17,Henry F.,3/17/1879,10/17/1881,945,Hayes,11,Arthur,13,0
0,Juliff,SANDY POINT,10,Brazoria,1881,17,John,10/17/1881,3/1/1887,1961,Arthur,13,Cleveland1,14,0
0,Smith,SANDY POINT,3,Brazoria,1887,1,Rowan J.,3/1/1887,8/4/1887,156,Cleveland1,14,Cleveland1,14,0
0,Ogburn,SANDY POINT,8,Brazoria,1887,4,August J.,8/4/1887,10/25/1899,4465,Cleveland1,14,McKinley,17,0
0,Utley,SANDY POINT,10,Brazoria,1899,25,Willard B.,10/25/1899,11/20/1901,756,McKinley,17,Roosevelt1,19,0
0,Utley,SANDY POINT,11,Brazoria,1901,20,Willard B.,11/20/1901,2/25/1903,462,Roosevelt1,19,Roosevelt1,19,0
0,Cochran,SANDY POINT,2,Brazoria,1903,25,Henry M.,2/25/1903,9/15/1903,202,Roosevelt1,19,Roosevelt1,19,0
0,Cochran,SANDY POINT,9,Brazoria,1903,15,Chas. L.,9/15/1903,6/21/1905,645,Roosevelt1,19,Roosevelt2,20,0
0,Bingham,SANDY POINT,6,Brazoria,1905,21,Geo. H.,6/21/1905,12/14/1916,4194,Roosevelt2,20,Wilson1,22,0
0,Trammell,SANDY POINT,12,Brazoria,1916,14,Henry L.,12/14/1916,8/31/1921,1721,Wilson1,22,Harding,24,1
2,Shirey,SANDY POINT,7,Brazoria,1922,5,Lillian A.,7/5/1922,1/8/1932,3474,Harding,24,F.D.Roosevelt1,27,0
0,Horn,SANDY POINT,1,Brazoria,1932,8,Wm. L.,1/8/1932,na,na,F.D.Roosevelt1,27,na,na,na
1,Burr,SAN LUIS,5,Brazoria,1846,22,Augustus,5/22/1846,8/16/1848,817,Polk,1,Polk,1,1
2,Burr,SAN LUIS,8,Brazoria,1849,28,Augustus,8/28/1849,na,na,Taylor,2,na,na,na
1,Weems,SNIPE,7,Brazoria,1921,15,Robt. R.,7/15/1921,10/14/1922,456,Harding,24,Harding,24,0
0,Martin,SNIPE,10,Brazoria,1922,14,Lilie M.,10/14/1922,8/14/1926,1400,Harding,24,Hoover,26,0
0,Cochran,SNIPE,8,Brazoria,1926,14,Chas. L.,8/14/1926,12/3/1926,111,Hoover,26,Hoover,26,0
0,Moore,SNIPE,12,Brazoria,1926,3,Sol. A.,12/3/1926,8/29/1929,1000,Hoover,26,F.D.Roosevelt1,27,0
0,Kay,SNIPE,8,Brazoria,1929,29,Minnie T.,8/29/1929,na,na,F.D.Roosevelt1,27,na,na,na
1,Manadue,SOLITUDE,2,Brazoria,1849,8,Warren H.,2/8/1849,7/28/1851,900,Polk,1,Fillmore,3,0
0,Coffee,SOLITUDE,7,Brazoria,1851,28,Thos. J.,7/28/1851,1/12/1852,168,Fillmore,3,Fillmore,3,0
1,Lewis,STRATTON,6,Brazoria,1880,21,Aaron G.,6/21/1880,4/24/1882,672,Hayes,11,Arthur,13,1
1,Wilson,SUPERIOR,5,Brazoria,1894,12,Wm.,5/12/1894,10/18/1894,159,Cleveland2,16,Cleveland2,16,0
0,Humbert,SUPERIOR,10,Brazoria,1894,18,Jas. O.,10/18/1894,2/26/1895,131,Cleveland2,16,Cleveland2,16,1
1,Sweeny,SWEENY,11,Brazoria,1895,25,John,11/25/1895,11/22/1897,728,Cleveland2,16,McKinley,17,1
2,Sweeny,SWEENY,7,Brazoria,1909,23,Wm. L.,7/23/1909,9/18/1913,1518,Taft,21,Wilson1,22,0
0,Smith,SWEENY,9,Brazoria,1913,18,Travis L.,9/18/1913,11/11/1920,2611,Wilson1,22,Wilson2,23,0
0,Smith,SWEENY,11,Brazoria,1920,11,John R.,11/11/1920,na,na,Wilson2,23,na,na,na
1,Bowman,TULSY,4,Brazoria,1896,8,Wm.,4/8/1896,12/30/1899,1361,Cleveland2,16,McKinley,17,1
1,Clement,VELASCO [1],5,Brazoria,1846,22,Robt. F.,5/22/1846,7/5/1850,1505,Polk,1,Taylor,2,0
0,Spann,VELASCO [1],7,Brazoria,1850,5,Jos. B.,7/5/1850,6/11/1853,1072,Taylor,2,Pierce,4,0
-2,Shannon,VELASCO [1],12,Brazoria,1857,11,Jas. T.,12/11/1857,4/10/1858,120,Buchanan,5,Buchanan,5,0
0,Herndon,VELASCO [1],4,Brazoria,1858,10,John H.,4/10/1858,12/21/1860,986,Buchanan,5,Buchanan,5,0
0,Shannon,VELASCO [1],12,Brazoria,1860,21,Jas. T.,12/21/1860,3/13/1862,447,Buchanan,5,Lincoln1,6,0
0,Shannon,VELASCO [1],3,Brazoria,1862,13,Jas. T.,3/13/1862,3/25/1862,12,Lincoln1,6,Lincoln1,6,0
0,Payne,VELASCO [1],3,Brazoria,1862,25,Wm. N.,3/25/1862,10/13/1866,1663,Lincoln1,6,Johnson,8,0
0,Brougham,VELASCO [1],10,Brazoria,1866,13,Margaret,10/13/1866,4/25/1870,1290,Johnson,8,Grant1,9,0
0,Brougham,VELASCO [1],4,Brazoria,1870,25,John,4/25/1870,12/15/1871,599,Grant1,9,Grant1,9,0
0,Metcalf,VELASCO [1],12,Brazoria,1871,15,Anthony,12/15/1871,11/4/1889,6534,Grant1,9,Harrison,15,0
0,Nichols,VELASCO [1],11,Brazoria,1889,4,Gilbert S.,11/4/1889,7/2/1890,240,Harrison,15,Harrison,15,0
0,Weems,VELASCO [1],7,Brazoria,1890,2,W. Z.,7/2/1890,7/9/1890,7,Harrison,15,Harrison,15,0
0,Shea,VELASCO [1],7,Brazoria,1890,9,Jas. B.,7/9/1890,na,na,Harrison,15,na,na,na
1,Shea,VELASCO [2],7,Brazoria,1891,30,Jas. B.,7/30/1891,3/20/1894,964,Harrison,15,Cleveland2,16,0
0,Chinn,VELASCO [2],3,Brazoria,1894,20,Henry W.,3/20/1894,2/17/1897,1065,Cleveland2,16,Cleveland2,16,0
0,Reese,VELASCO [2],2,Brazoria,1897,17,Jesse L.,2/17/1897,5/24/1898,461,Cleveland2,16,McKinley,17,0
0,Deger,VELASCO [2],5,Brazoria,1898,24,Lawrence E.,5/24/1898,12/5/1914,6038,McKinley,17,Wilson1,22,0
0,Roeller,VELASCO [2],12,Brazoria,1914,5,Ed. F.,12/5/1914,9/17/1920,2113,Wilson1,22,Wilson2,23,0
0,Yeager,VELASCO [2],9,Brazoria,1920,17,Albert W.,9/17/1920,2/23/1921,159,Wilson2,23,Wilson2,23,0
0,Erwin,VELASCO [2],2,Brazoria,1921,23,Mary,2/23/1921,9/9/1925,1659,Wilson2,23,Hoover,26,0
0,Featherhoff,VELASCO [2],9,Brazoria,1925,9,Mrs. Mary,9/9/1925,11/1/1926,418,Hoover,26,Hoover,26,0
0,Caldwell,VELASCO [2],11,Brazoria,1926,1,Ethel,11/1/1926,3/3/1927,122,Hoover,26,Hoover,26,0
0,Woodruff,VELASCO [2],3,Brazoria,1927,3,Mae,3/3/1927,7/1/1929,851,Hoover,26,F.D.Roosevelt1,27,0
0,Featherhoff,VELASCO [2],7,Brazoria,1929,1,Mrs. Mary,7/1/1929,na,na,F.D.Roosevelt1,27,na,na,na
1,Faickney,WEST COLUMBIA,12,Brazoria,1905,19,Robt.,12/19/1905,5/13/1919,4893,Roosevelt2,20,Wilson2,23,0
0,Seabourne,WEST COLUMBIA,5,Brazoria,1919,13,Chester A.,5/13/1919,2/1/1921,630,Wilson2,23,Wilson2,23,0
0,Baker,WEST COLUMBIA,2,Brazoria,1921,1,Harriet,2/1/1921,4/25/1922,448,Wilson2,23,Harding,24,0
0,Osborne,WEST COLUMBIA,4,Brazoria,1922,25,John W.,4/25/1922,5/26/1931,3318,Harding,24,F.D.Roosevelt1,27,0
0,Blalock,WEST COLUMBIA,5,Brazoria,1931,26,Louise,5/26/1931,9/8/1931,105,F.D.Roosevelt1,27,F.D.Roosevelt1,27,0
0,Lowry,WEST COLUMBIA,9,Brazoria,1931,8,Mrs. Lorene,9/8/1931,na,na,F.D.Roosevelt1,27,na,na,na
1,Henslee,ALLENFARM,1,Brazos,1885,19,Augustus M.,1/19/1885,1/6/1886,352,Arthur,13,Cleveland1,14,0
0,Jarrell,ALLENFARM,1,Brazos,1886,6,David C.,1/6/1886,10/29/1888,1027,Cleveland1,14,Cleveland1,14,0
-2,Jarrell,ALLENFARM,10,Brazos,1888,29,David C.,10/29/1888,11/11/1889,378,Cleveland1,14,Harrison,15,0
0,Norman,ALLENFARM,11,Brazos,1889,11,Jas. P.,11/11/1889,3/3/1890,112,Harrison,15,Harrison,15,0
-4,Steele,ALLENFARM,10,Brazos,1893,14,Aug. G.,10/14/1893,4/13/1901,2737,Cleveland2,16,McKinley,18,0
0,Terrell,ALLENFARM,4,Brazos,1901,13,Wm. J.,4/13/1901,5/21/1903,768,McKinley,18,Roosevelt1,19,0
0,Blackburn,ALLENFARM,5,Brazos,1903,21,Geo. M.,5/21/1903,5/7/1904,352,Roosevelt1,19,Roosevelt1,19,0
0,Loftin,ALLENFARM,5,Brazos,1904,7,Geo. G.,5/7/1904,2/9/1906,643,Roosevelt1,19,Roosevelt2,20,0
0,Spratt,ALLENFARM,2,Brazos,1906,9,Wm. L.,2/9/1906,3/14/1907,398,Roosevelt2,20,Roosevelt2,20,0
0,Terrell,ALLENFARM,3,Brazos,1907,14,Wm. J.,3/14/1907,12/4/1908,631,Roosevelt2,20,Roosevelt2,20,0
0,McLeod,ALLENFARM,12,Brazos,1908,4,Walter W.,12/4/1908,9/20/1912,1386,Roosevelt2,20,Taft,21,0
0,Jones,ALLENFARM,9,Brazos,1912,20,Louis H.,9/20/1912,na,na,Taft,21,na,na,na
1,Lewis,BENCHLEY,12,Brazos,1874,7,Dan J.,12/7/1874,8/16/1877,983,Grant2,10,Hayes,11,1
1,Callicoate,BOONVILLE,5,Brazos,1846,22,J. B.,5/22/1846,11/2/1846,164,Polk,1,Polk,1,0
0,Wooton,BOONVILLE,11,Brazos,1846,2,Greenville F.,11/2/1846,6/14/1847,224,Polk,1,Polk,1,0
0,Hudson,BOONVILLE,6,Brazos,1847,14,Stantonye W.,6/14/1847,5/9/1848,330,Polk,1,Polk,1,0
0,Mitchell,BOONVILLE,5,Brazos,1848,9,Harvey,5/9/1848,1/29/1850,630,Polk,1,Taylor,2,0
0,Seale,BOONVILLE,1,Brazos,1850,29,C. C.,1/29/1850,12/23/1850,328,Taylor,2,Fillmore,3,0
0,Johnson,BOONVILLE,12,Brazos,1850,23,Robt.,12/23/1850,1/27/1851,35,Fillmore,3,Fillmore,3,0
0,Mitchell,BOONVILLE,1,Brazos,1851,27,Harvey,1/27/1851,7/13/1854,1263,Fillmore,3,Pierce,4,0
0,McIntosh,BOONVILLE,7,Brazos,1854,13,Wm.,7/13/1854,7/12/1861,2556,Pierce,4,Lincoln1,6,0
0,McIntosh,BOONVILLE,7,Brazos,1861,12,Wm.,7/12/1861,11/17/1864,1224,Lincoln1,6,Lincoln1,6,0
0,Bulkley,BOONVILLE,11,Brazos,1864,17,W. C.,11/17/1864,10/30/1865,347,Lincoln1,6,Johnson,8,0
0,Hubert,BOONVILLE,10,Brazos,1865,30,Benj.,10/30/1865,1/23/1866,85,Johnson,8,Johnson,8,0
0,Jones,BOONVILLE,1,Brazos,1866,23,Harry W.,1/23/1866,3/23/1866,59,Johnson,8,Johnson,8,0
0,Thompson,BOONVILLE,3,Brazos,1866,23,Cemantha J.,3/23/1866,7/25/1866,124,Johnson,8,Johnson,8,0
0,Bean,BOONVILLE,7,Brazos,1866,25,Taylor,7/25/1866,12/19/1866,147,Johnson,8,Johnson,8,0
-1,Phelan,BRYAN,12,Brazos,1866,19,Mercer,12/19/1866,11/8/1867,324,Johnson,8,Johnson,8,0
0,Speaker,BRYAN,11,Brazos,1867,8,Jas. M.,11/8/1867,12/3/1867,25,Johnson,8,Johnson,8,0
0,Gardiner,BRYAN,12,Brazos,1867,3,Chas. W.,12/3/1867,4/5/1869,489,Johnson,8,Grant1,9,0
0,Mills,BRYAN,4,Brazos,1869,5,Robt. N.,4/5/1869,1/17/1871,652,Grant1,9,Grant1,9,0
0,Moore,BRYAN,1,Brazos,1871,17,Henry A.,1/17/1871,5/1/1877,2296,Grant1,9,Hayes,11,0
0,McConnico,BRYAN,5,Brazos,1877,1,Alex. D.,5/1/1877,9/23/1882,1971,Hayes,11,Arthur,13,0
0,Myers,BRYAN,9,Brazos,1882,23,J. Allen,9/23/1882,11/2/1885,1136,Arthur,13,Cleveland1,14,0
0,Tabor,BRYAN,11,Brazos,1885,2,John Q.,11/2/1885,2/4/1890,1555,Cleveland1,14,Harrison,15,0
0,Myers,BRYAN,2,Brazos,1890,4,J. Allen,2/4/1890,2/14/1894,1471,Harrison,15,Cleveland2,16,0
0,Buchanan,BRYAN,2,Brazos,1894,14,Amos. W.,2/14/1894,5/5/1898,1541,Cleveland2,16,McKinley,17,0
0,Haswell,BRYAN,5,Brazos,1898,5,Tyler,5/5/1898,2/26/1903,1757,McKinley,17,Roosevelt1,19,0
0,Myers,BRYAN,2,Brazos,1903,26,J. Allen,2/26/1903,2/15/1915,4372,Roosevelt1,19,Wilson1,22,0
0,Astin,BRYAN,2,Brazos,1915,15,John E.,2/15/1915,1/31/1917,716,Wilson1,22,Wilson1,22,0
0,Lawrence,BRYAN,1,Brazos,1917,31,Wm. D.,1/31/1917,12/22/1922,2151,Wilson1,22,Harding,24,0
0,Carroll,BRYAN,12,Brazos,1922,22,Marvin F.,12/22/1922,3/11/1926,1175,Harding,24,Hoover,26,0
0,Myers,BRYAN,3,Brazos,1926,11,Chas. S.,3/11/1926,na,na,Hoover,26,na,na,na
1,Edge,CALLA,12,Brazos,1894,4,John H.,12/4/1894,5/3/1895,150,Cleveland2,16,Cleveland2,16,1
1,Price,CAWTHON,10,Brazos,1912,2,Geo. W.,10/2/1912,2/16/1915,867,Taft,21,Wilson1,22,0
0,Royder,CAWTHON,2,Brazos,1915,16,Chas. S.,2/16/1915,3/3/1917,746,Wilson1,22,Wilson1,22,0
0,Edwards,CAWTHON,3,Brazos,1917,3,Andrew J.,3/3/1917,3/21/1928,4036,Wilson1,22,Hoover,26,0
0,Roark,CAWTHON,3,Brazos,1928,21,Allen C.,3/21/1928,na,na,Hoover,26,na,na,na
1,Caywood,CAYWOOD,6,Brazos,1905,20,Thos. J.,6/20/1905,na,na,Roosevelt2,20,na,na,na
1,Parsons,COLLEGE STATION,2,Brazos,1877,7,Henry D.,2/7/1877,5/6/1878,453,Grant2,10,Hayes,11,0
0,Pugh,COLLEGE STATION,5,Brazos,1878,6,Ed. B.,5/6/1878,3/15/1883,1774,Hayes,11,Arthur,13,0
0,Smith,COLLEGE STATION,3,Brazos,1883,15,John E.,3/15/1883,4/13/1887,1490,Arthur,13,Cleveland1,14,0
0,Boyett,COLLEGE STATION,4,Brazos,1887,13,Wm. C.,4/13/1887,4/20/1922,12790,Cleveland1,14,Harding,24,0
0,Geyer,COLLEGE STATION,4,Brazos,1922,20,Florence M.,4/20/1922,na,na,Harding,24,na,na,na
1,Lawless,CURDS PRAIRIE,3,Brazos,1876,16,Henry D.,3/16/1876,7/17/1876,123,Grant2,10,Grant2,10,1
1,Dunlap,DINKINS,2,Brazos,1913,27,Geo. W.,2/27/1913,7/15/1931,6712,Taft,21,F.D.Roosevelt1,27,1
1,Edge,EDGE,9,Brazos,1894,14,Wm. H.,9/14/1894,1/28/1895,136,Cleveland2,16,Cleveland2,16,0
0,Holmes,EDGE,1,Brazos,1895,28,Chas. H.,1/28/1895,2/26/1896,394,Cleveland2,16,Cleveland2,16,0
0,McMichael,EDGE,2,Brazos,1896,26,Warren H.,2/26/1896,10/11/1907,4244,Cleveland2,16,Roosevelt2,20,0
0,Closs,EDGE,10,Brazos,1907,11,Wm. L.,10/11/1907,11/21/1908,407,Roosevelt2,20,Roosevelt2,20,0
0,Beard,EDGE,11,Brazos,1908,21,Travis W.,11/21/1908,8/19/1925,6115,Roosevelt2,20,Hoover,26,0
0,Thompson,EDGE,8,Brazos,1925,19,Mayte Ola,8/19/1925,8/9/1926,355,Hoover,26,Hoover,26,0
0,Allphin,EDGE,8,Brazos,1926,9,Mayte T.,8/9/1926,1/31/1927,175,Hoover,26,Hoover,26,0
0,Thompson,EDGE,1,Brazos,1927,31,John W.,1/31/1927,3/26/1928,420,Hoover,26,Hoover,26,0
0,Payne,EDGE,3,Brazos,1928,26,John E.,3/26/1928,5/28/1930,793,Hoover,26,F.D.Roosevelt1,27,0
0,Closs,EDGE,5,Brazos,1930,28,Morgan G.,5/28/1930,na,na,F.D.Roosevelt1,27,na,na,na
-3,Cone,ELLA,3,Brazos,1890,3,Hilliard L.,3/3/1890,1/8/1892,676,Harrison,15,Harrison,15,0
0,Jarrell,ELLA,1,Brazos,1892,8,David C.,1/8/1892,4/17/1893,465,Harrison,15,Cleveland2,16,0
0,Steele,ELLA,4,Brazos,1893,17,Aug. G.,4/17/1893,10/14/1893,180,Cleveland2,16,Cleveland2,16,0
1,Barron,HARVEY,7,Brazos,1886,31,Jas. W.,7/31/1886,4/18/1890,1357,Cleveland1,14,Harrison,15,0
0,Buchanan,HARVEY,4,Brazos,1890,18,Amos W.,4/18/1890,1/22/1891,279,Harrison,15,Harrison,15,0
0,Wood,HARVEY,1,Brazos,1891,22,Waller T.,1/22/1891,2/13/1896,1848,Harrison,15,Cleveland2,16,0
0,Ross,HARVEY,2,Brazos,1896,13,Henry T.,2/13/1896,12/3/1904,3215,Cleveland2,16,Roosevelt1,19,0
0,Bullock,HARVEY,12,Brazos,1904,3,Thos. A.,12/3/1904,9/5/1912,2833,Roosevelt1,19,Taft,21,0
0,Buchanan,HARVEY,9,Brazos,1912,5,A. Putnam,9/5/1912,6/30/1915,1028,Taft,21,Wilson1,22,1
1,Mitchell,IRISHTOWN,9,Brazos,1856,25,H.,9/25/1856,10/21/1857,391,Pierce,4,Buchanan,5,1
1,Allen,JUD,3,Brazos,1905,2,W. C.,3/2/1905,na,na,Roosevelt1,19,na,na,na
1,Raymond,KURTEN,1,Brazos,1890,29,Horace H.,1/29/1890,9/5/1890,219,Harrison,15,Harrison,15,0
0,Prinzel,KURTEN,9,Brazos,1890,5,Henry F.,9/5/1890,3/30/1894,1302,Harrison,15,Cleveland2,16,0
0,Prinzel,KURTEN,3,Brazos,1894,30,Aug.,3/30/1894,na,na,Cleveland2,16,na,na,na
0,Burr,MACY,10,Brazos,1875,8,T.,10/8/1875,1/5/1880,1550,Grant2,10,Hayes,11,0
0,Newman,MACY,3,Brazos,1880,15,Wm.,3/15/1880,3/21/1883,1101,Hayes,11,Arthur,13,0
0,McKinney,MACY,1,Brazos,1880,5,Nathan B.,1/5/1880,3/15/1880,70,Hayes,11,Hayes,11,0
0,Newman,MACY,3,Brazos,1883,21,Felix,3/21/1883,4/8/1884,384,Arthur,13,Arthur,13,0
0,Hunt,MACY,4,Brazos,1884,8,Geo. A.,4/8/1884,10/4/1888,1640,Arthur,13,Cleveland1,14,0
0,McDonald Jr.,MACY,10,Brazos,1888,4,Matt.,10/4/1888,1/17/1889,105,Cleveland1,14,Cleveland1,14,0
0,Reed,MACY,1,Brazos,1889,17,Wm. A.,1/17/1889,10/3/1892,1355,Cleveland1,14,Harrison,15,0
0,Newman,MACY,10,Brazos,1892,3,Wm. C.,10/3/1892,11/5/1900,2954,Harrison,15,McKinley,17,0
0,McCoy,MACY,11,Brazos,1900,5,Robt. A.,11/5/1900,2/28/1905,1576,McKinley,17,Roosevelt1,19,1
1,Edwards,MILLICAN,5,Brazos,1849,12,Arthur,5/12/1849,10/23/1857,3086,Taylor,2,Buchanan,5,0
0,Waldorff,MILLICAN,10,Brazos,1857,23,Martin,10/23/1857,11/1/1859,739,Buchanan,5,Buchanan,5,0
0,Peverly,MILLICAN,11,Brazos,1859,1,Benj. H.,11/1/1859,7/12/1861,619,Buchanan,5,Lincoln1,6,0
0,Brasher,MILLICAN,7,Brazos,1861,12,S. C.,7/12/1861,3/17/1865,1344,Lincoln1,6,Lincoln2,7,0
0,Fletcher,MILLICAN,3,Brazos,1865,17,L. F.,3/17/1865,10/18/1865,215,Lincoln2,7,Johnson,8,0
0,Loftin,MILLICAN,10,Brazos,1865,18,Mrs. Louisa,10/18/1865,4/16/1866,180,Johnson,8,Johnson,8,0
0,Samuel,MILLICAN,4,Brazos,1866,16,Rich. P.,4/16/1866,3/19/1867,337,Johnson,8,Johnson,8,0
0,Waldron,MILLICAN,3,Brazos,1867,19,Thos. H.,3/19/1867,4/27/1868,405,Johnson,8,Johnson,8,0
0,Shelton,MILLICAN,4,Brazos,1868,27,Robt. I.,4/27/1868,6/26/1871,1155,Johnson,8,Grant1,9,0
0,Boldridge,MILLICAN,6,Brazos,1871,26,Benj. F.,6/26/1871,9/18/1872,450,Grant1,9,Grant1,9,0
0,Prewett,MILLICAN,9,Brazos,1872,18,Albert G.,9/18/1872,7/25/1873,310,Grant1,9,Grant2,10,0
0,Goin,MILLICAN,7,Brazos,1873,25,Nicholas R.,7/25/1873,5/25/1874,304,Grant2,10,Grant2,10,0
0,McMichael,MILLICAN,5,Brazos,1874,25,Wm. H.,5/25/1874,6/14/1881,2577,Grant2,10,Garfield,12,0
